"VisitID","TreeID","Score","Date","Year","TreeForm","Girth_cm"
10294,"541","<4","2016-04-26",2016,"maiden",85
10295,"541",">4","2016-04-30",2016,"maiden",85
10296,"541",">4","2016-05-04",2016,"maiden",85
10297,"541",">4","2016-05-08",2016,"maiden",85
10298,"541",">4","2016-05-11",2016,"maiden",85
10299,"541","<6","2016-05-28",2016,"maiden",85
10300,"546","<3","2016-05-04",2016,"maiden",50
10301,"546","<4","2016-05-07",2016,"maiden",50
10302,"546",">4","2016-05-09",2016,"maiden",50
10303,"546",">4","2016-05-11",2016,"maiden",50
10304,"546","<6","2016-05-28",2016,"maiden",50
10305,"549","1","2016-04-13",2016,"maiden",58
10306,"549","1","2016-04-16",2016,"maiden",58
10307,"549","1","2016-04-20",2016,"maiden",58
10308,"549","<2","2016-04-23",2016,"maiden",58
10309,"549","<3","2016-04-26",2016,"maiden",58
10310,"549","<2","2016-04-30",2016,"maiden",58
10311,"549","<3","2016-05-04",2016,"maiden",58
10312,"549",">4","2016-05-08",2016,"maiden",58
10313,"549",">4","2016-05-11",2016,"maiden",58
10314,"549","<6","2016-05-26",2016,"maiden",58
10315,"551","<1","2016-04-26",2016,"maiden",115
10316,"551","<4","2016-04-30",2016,"maiden",115
10317,"551","<4","2016-05-04",2016,"maiden",115
10318,"551",">4","2016-05-08",2016,"maiden",115
10319,"551",">4","2016-05-11",2016,"maiden",115
10320,"551","<6","2016-05-28",2016,"maiden",115
10321,"559","2","2016-04-13",2016,"maiden",104
10322,"559","3","2016-04-16",2016,"maiden",104
10323,"559","3","2016-04-20",2016,"maiden",104
10324,"559","<3","2016-04-23",2016,"maiden",104
10325,"559",">3","2016-04-26",2016,"maiden",104
10326,"559",">3","2016-04-30",2016,"maiden",104
10327,"559",">4","2016-05-04",2016,"maiden",104
10328,"559",">4","2016-05-08",2016,"maiden",104
10329,"559",">4","2016-05-11",2016,"maiden",104
10330,"559","<6","2016-05-26",2016,"maiden",104
10331,"564","2","2016-04-13",2016,"maiden",225
10332,"564","2","2016-04-16",2016,"maiden",225
10333,"564","2","2016-04-20",2016,"maiden",225
10334,"564",">3","2016-04-23",2016,"maiden",225
10335,"564","<4","2016-04-26",2016,"maiden",225
10336,"564","<4","2016-04-30",2016,"maiden",225
10337,"564",">4","2016-05-04",2016,"maiden",225
10338,"564",">4","2016-05-08",2016,"maiden",225
10339,"564",">4","2016-05-11",2016,"maiden",225
10340,"564","<6","2016-05-28",2016,"maiden",225
10341,"572","3","2016-04-13",2016,"maiden",136
10342,"572","4","2016-04-16",2016,"maiden",136
10343,"572","4","2016-04-20",2016,"maiden",136
10344,"572",">4","2016-04-23",2016,"maiden",136
10345,"572",">4","2016-04-26",2016,"maiden",136
10346,"572",">4","2016-04-30",2016,"maiden",136
10347,"572",">4","2016-05-04",2016,"maiden",136
10348,"572",">4","2016-05-08",2016,"maiden",136
10349,"572",">4","2016-05-11",2016,"maiden",136
10350,"572","<6","2016-05-28",2016,"maiden",136
10351,"573","<2","2016-04-26",2016,"maiden",373
10352,"573","<2","2016-04-30",2016,"maiden",373
10353,"573",">3","2016-05-04",2016,"maiden",373
10354,"573",">5","2016-05-08",2016,"maiden",373
10355,"573",">5","2016-05-11",2016,"maiden",373
10356,"573","<6","2016-05-24",2016,"maiden",373
10357,"576","<5","2016-04-26",2016,"maiden",470
10358,"576",">5","2016-04-30",2016,"maiden",470
10359,"576",">5","2016-05-04",2016,"maiden",470
10360,"576",">5","2016-05-08",2016,"maiden",470
10361,"576",">5","2016-05-11",2016,"maiden",470
10362,"576","<6","2016-05-20",2016,"maiden",470
10363,"577","<4","2016-04-26",2016,"maiden",258
10364,"577","<5","2016-04-30",2016,"maiden",258
10365,"577",">5","2016-05-04",2016,"maiden",258
10366,"577",">5","2016-05-08",2016,"maiden",258
10367,"577",">5","2016-05-11",2016,"maiden",258
10368,"577","<6","2016-05-26",2016,"maiden",258
10369,"579","2","2016-04-17",2016,"maiden",71
10370,"579","2","2016-04-20",2016,"maiden",71
10371,"579","<3","2016-04-23",2016,"maiden",71
10372,"579",">3","2016-04-26",2016,"maiden",71
10373,"579","<4","2016-04-30",2016,"maiden",71
10374,"579",">4","2016-05-04",2016,"maiden",71
10375,"579",">4","2016-05-08",2016,"maiden",71
10376,"579",">4","2016-05-11",2016,"maiden",71
10377,"579","<6","2016-05-28",2016,"maiden",71
10378,"580","2","2016-04-17",2016,"maiden",123
10379,"580","2","2016-04-20",2016,"maiden",123
10380,"580","<3","2016-04-23",2016,"maiden",123
10381,"580","<3","2016-04-26",2016,"maiden",123
10382,"580","<4","2016-04-30",2016,"maiden",123
10383,"580",">4","2016-05-04",2016,"maiden",123
10384,"580",">4","2016-05-08",2016,"maiden",123
10385,"580",">4","2016-05-11",2016,"maiden",123
10386,"580","<6","2016-05-28",2016,"maiden",123
10387,"581","1","2016-04-17",2016,"maiden",93
10388,"581","1","2016-04-20",2016,"maiden",93
10389,"581",">2","2016-04-23",2016,"maiden",93
10390,"581",">2","2016-04-26",2016,"maiden",93
10391,"581","<3","2016-04-30",2016,"maiden",93
10392,"581",">3","2016-05-04",2016,"maiden",93
10393,"581",">4","2016-05-08",2016,"maiden",93
10394,"581",">4","2016-05-11",2016,"maiden",93
10395,"581","<6","2016-05-28",2016,"maiden",93
10396,"582","3","2016-04-17",2016,"maiden",555
10397,"582","3","2016-04-20",2016,"maiden",555
10398,"582",">3","2016-04-23",2016,"maiden",555
10399,"582","<5","2016-04-26",2016,"maiden",555
10400,"582",">5","2016-04-30",2016,"maiden",555
10401,"582",">5","2016-05-04",2016,"maiden",555
10402,"582",">5","2016-05-08",2016,"maiden",555
10403,"582",">5","2016-05-11",2016,"maiden",555
10404,"582","<6","2016-05-28",2016,"maiden",555
10405,"583",">3","2016-04-26",2016,"maiden",118
10406,"583","<4","2016-04-30",2016,"maiden",118
10407,"583",">4","2016-05-04",2016,"maiden",118
10408,"583",">4","2016-05-07",2016,"maiden",118
10409,"583",">4","2016-05-09",2016,"maiden",118
10410,"583",">4","2016-05-11",2016,"maiden",118
10411,"583","<6","2016-05-28",2016,"maiden",118
10412,"584",">3","2016-04-26",2016,"maiden",121
10413,"584","<4","2016-04-30",2016,"maiden",121
10414,"584",">4","2016-05-04",2016,"maiden",121
10415,"584",">5","2016-05-07",2016,"maiden",121
10416,"584",">5","2016-05-09",2016,"maiden",121
10417,"584",">5","2016-05-11",2016,"maiden",121
10418,"584","<6","2016-05-28",2016,"maiden",121
10419,"585","<3","2016-04-26",2016,"maiden",248
10420,"585","<4","2016-04-30",2016,"maiden",248
10421,"585","<4","2016-05-04",2016,"maiden",248
10422,"585","<5","2016-05-07",2016,"maiden",248
10423,"585",">5","2016-05-09",2016,"maiden",248
10424,"585",">5","2016-05-11",2016,"maiden",248
10425,"585","<6","2016-05-28",2016,"maiden",248
10426,"588","<2","2016-04-26",2016,"maiden",101
10427,"588","<3","2016-04-30",2016,"maiden",101
10428,"588",">3","2016-05-04",2016,"maiden",101
10429,"588","<5","2016-05-07",2016,"maiden",101
10430,"588",">5","2016-05-09",2016,"maiden",101
10431,"588",">5","2016-05-11",2016,"maiden",101
10432,"588","<6","2016-05-28",2016,"maiden",101
10433,"592",">1","2016-04-26",2016,"maiden",156
10434,"592",">1","2016-04-30",2016,"maiden",156
10435,"592","<2","2016-05-04",2016,"maiden",156
10436,"592","<4","2016-05-07",2016,"maiden",156
10437,"592",">4","2016-05-09",2016,"maiden",156
10438,"592",">4","2016-05-11",2016,"maiden",156
10439,"592","<6","2016-05-26",2016,"maiden",156
10440,"600","2","2016-04-17",2016,"maiden",152
10441,"600","3","2016-04-20",2016,"maiden",152
10442,"600","<3","2016-04-23",2016,"maiden",152
10443,"600",">3","2016-04-26",2016,"maiden",152
10444,"600","<4","2016-04-30",2016,"maiden",152
10445,"600","<4","2016-05-04",2016,"maiden",152
10446,"600",">4","2016-05-07",2016,"maiden",152
10447,"600",">4","2016-05-09",2016,"maiden",152
10448,"600",">4","2016-05-11",2016,"maiden",152
10449,"600","<6","2016-05-28",2016,"maiden",152
10450,"601","1","2016-04-17",2016,"maiden",112
10451,"601","1","2016-04-20",2016,"maiden",112
10452,"601",">1","2016-04-23",2016,"maiden",112
10453,"601","<2","2016-04-26",2016,"maiden",112
10454,"601","<2","2016-04-30",2016,"maiden",112
10455,"601",">3","2016-05-04",2016,"maiden",112
10456,"601",">4","2016-05-07",2016,"maiden",112
10457,"601",">4","2016-05-09",2016,"maiden",112
10458,"601",">4","2016-05-11",2016,"maiden",112
10459,"601","<6","2016-05-28",2016,"maiden",112
10460,"602","4","2016-04-17",2016,"maiden",170
10461,"602","4","2016-04-20",2016,"maiden",170
10462,"602","<4","2016-04-23",2016,"maiden",170
10463,"602","<5","2016-04-26",2016,"maiden",170
10464,"602","<5","2016-04-30",2016,"maiden",170
10465,"602",">4","2016-05-04",2016,"maiden",170
10466,"602",">4","2016-05-07",2016,"maiden",170
10467,"602",">4","2016-05-09",2016,"maiden",170
10468,"602",">4","2016-05-11",2016,"maiden",170
10469,"602","<6","2016-05-28",2016,"maiden",170
10470,"606","1","2016-04-17",2016,"maiden",100
10471,"606","1","2016-04-20",2016,"maiden",100
10472,"606","<2","2016-04-23",2016,"maiden",100
10473,"606",">2","2016-04-26",2016,"maiden",100
10474,"606",">2","2016-04-30",2016,"maiden",100
10475,"606",">3","2016-05-04",2016,"maiden",100
10476,"606",">3","2016-05-07",2016,"maiden",100
10477,"606","<5","2016-05-09",2016,"maiden",100
10478,"606",">5","2016-05-11",2016,"maiden",100
10479,"606","<6","2016-05-28",2016,"maiden",100
10480,"607","1","2016-04-17",2016,"maiden",150
10481,"607","1","2016-04-20",2016,"maiden",150
10482,"607","<2","2016-04-23",2016,"maiden",150
10483,"607","<2","2016-04-26",2016,"maiden",150
10484,"607","<2","2016-04-30",2016,"maiden",150
10485,"607","<3","2016-05-04",2016,"maiden",150
10486,"607",">3","2016-05-07",2016,"maiden",150
10487,"607","<5","2016-05-09",2016,"maiden",150
10488,"607",">5","2016-05-11",2016,"maiden",150
10489,"607","<6","2016-05-28",2016,"maiden",150
10490,"608","1","2016-04-17",2016,"maiden",80
10491,"608","1","2016-04-20",2016,"maiden",80
10492,"608",">1","2016-04-23",2016,"maiden",80
10493,"608","<2","2016-04-26",2016,"maiden",80
10494,"608","<2","2016-04-30",2016,"maiden",80
10495,"608","<3","2016-05-04",2016,"maiden",80
10496,"608",">3","2016-05-07",2016,"maiden",80
10497,"608","<5","2016-05-09",2016,"maiden",80
10498,"608",">5","2016-05-11",2016,"maiden",80
10499,"608","<6","2016-05-28",2016,"maiden",80
10510,"611",">4","2016-04-24",2016,"maiden",205
10511,"611",">4","2016-04-28",2016,"maiden",205
10512,"611",">4","2016-05-02",2016,"maiden",205
10513,"611",">4","2016-05-06",2016,"maiden",205
10514,"611",">4","2016-05-10",2016,"maiden",205
10515,"611",">4","2016-05-13",2016,"maiden",205
10516,"611","<6","2016-05-26",2016,"maiden",205
10517,"613","<3","2016-04-24",2016,"maiden",149
10518,"613","<4","2016-04-28",2016,"maiden",149
10519,"613","<4","2016-05-02",2016,"maiden",149
10520,"613",">4","2016-05-06",2016,"maiden",149
10521,"613",">4","2016-05-10",2016,"maiden",149
10522,"613",">4","2016-05-13",2016,"maiden",149
10523,"613","<6","2016-05-28",2016,"maiden",149
10524,"615",">3","2016-04-24",2016,"maiden",68
10525,"615","<4","2016-04-28",2016,"maiden",68
10526,"615",">4","2016-05-02",2016,"maiden",68
10527,"615",">4","2016-05-06",2016,"maiden",68
10528,"615",">4","2016-05-10",2016,"maiden",68
10529,"615",">4","2016-05-13",2016,"maiden",68
10530,"615","<6","2016-05-30",2016,"maiden",68
10531,"616",">1","2016-04-24",2016,"maiden",184
10532,"616","<2","2016-04-28",2016,"maiden",184
10533,"616","<4","2016-05-02",2016,"maiden",184
10534,"616",">4","2016-05-06",2016,"maiden",184
10535,"616",">4","2016-05-10",2016,"maiden",184
10536,"616",">4","2016-05-13",2016,"maiden",184
10537,"616","<6","2016-05-28",2016,"maiden",184
10538,"632","<4","2016-04-24",2016,"maiden",100
10539,"632",">4","2016-04-28",2016,"maiden",100
10540,"632",">4","2016-05-02",2016,"maiden",100
10541,"632",">4","2016-05-06",2016,"maiden",100
10542,"632",">4","2016-05-10",2016,"maiden",100
10543,"632",">4","2016-05-13",2016,"maiden",100
10544,"632","<6","2016-05-30",2016,"maiden",100
10545,"635",">4","2016-04-24",2016,"maiden",164
10546,"635",">4","2016-04-28",2016,"maiden",164
10547,"635",">4","2016-05-02",2016,"maiden",164
10548,"635",">4","2016-05-06",2016,"maiden",164
10549,"635",">4","2016-05-10",2016,"maiden",164
10550,"635",">4","2016-05-13",2016,"maiden",164
10551,"635","<6","2016-05-24",2016,"maiden",164
10552,"637","3","2016-04-18",2016,"maiden",98
10553,"637",">3","2016-04-22",2016,"maiden",98
10554,"637","<4","2016-04-24",2016,"maiden",98
10555,"637","<4","2016-04-24",2016,"maiden",98
10556,"637",">4","2016-04-28",2016,"maiden",98
10557,"637",">4","2016-05-02",2016,"maiden",98
10558,"637",">4","2016-05-06",2016,"maiden",98
10559,"637",">4","2016-05-10",2016,"maiden",98
10560,"637",">4","2016-05-13",2016,"maiden",98
10561,"637","<6","2016-05-26",2016,"maiden",98
10562,"639","0","2016-04-13",2016,"maiden",97
10563,"639","2","2016-04-18",2016,"maiden",97
10564,"639",">2","2016-04-22",2016,"maiden",97
10565,"639","<3","2016-04-24",2016,"maiden",97
10566,"639","<3","2016-04-24",2016,"maiden",97
10567,"639","<3","2016-04-28",2016,"maiden",97
10568,"639","<4","2016-05-02",2016,"maiden",97
10569,"639",">4","2016-05-06",2016,"maiden",97
10570,"639",">4","2016-05-10",2016,"maiden",97
10571,"639",">4","2016-05-13",2016,"maiden",97
10572,"639","<6","2016-05-26",2016,"maiden",97
10573,"652","2","2016-04-13",2016,"multistem",255
10574,"652","3","2016-04-18",2016,"multistem",255
10575,"652","4","2016-04-21",2016,"multistem",255
10576,"652","<4","2016-04-24",2016,"multistem",255
10577,"652","<4","2016-04-28",2016,"multistem",255
10578,"652",">4","2016-05-02",2016,"multistem",255
10579,"652",">4","2016-05-06",2016,"multistem",255
10580,"652",">4","2016-05-10",2016,"multistem",255
10581,"652",">4","2016-05-13",2016,"multistem",255
10582,"652","<6","2016-05-30",2016,"multistem",255
10583,"657","3","2016-04-13",2016,"maiden",175
10584,"657","4","2016-04-18",2016,"maiden",175
10585,"657","4","2016-04-21",2016,"maiden",175
10586,"657",">4","2016-04-24",2016,"maiden",175
10587,"657",">4","2016-04-28",2016,"maiden",175
10588,"657",">4","2016-05-02",2016,"maiden",175
10589,"657",">4","2016-05-06",2016,"maiden",175
10590,"657",">4","2016-05-10",2016,"maiden",175
10591,"657",">4","2016-05-13",2016,"maiden",175
10592,"657","<6","2016-05-30",2016,"maiden",175
10593,"662","<4","2016-04-24",2016,"maiden",103
10594,"662","<4","2016-04-28",2016,"maiden",103
10595,"662",">4","2016-05-02",2016,"maiden",103
10596,"662",">4","2016-05-06",2016,"maiden",103
10597,"662",">4","2016-05-10",2016,"maiden",103
10598,"662",">4","2016-05-13",2016,"maiden",103
10599,"662","<6","2016-05-28",2016,"maiden",103
10600,"693","2","2016-04-13",2016,"maiden",39
10601,"693","2","2016-04-18",2016,"maiden",39
10602,"693","2","2016-04-21",2016,"maiden",39
10603,"693","<1","2016-04-24",2016,"maiden",39
10604,"693","<2","2016-04-24",2016,"maiden",39
10605,"693","<2","2016-04-28",2016,"maiden",39
10606,"693","<3","2016-05-02",2016,"maiden",39
10607,"693","<4","2016-05-06",2016,"maiden",39
10608,"693",">4","2016-05-10",2016,"maiden",39
10609,"693",">4","2016-05-13",2016,"maiden",39
10610,"693","<6","2016-05-24",2016,"maiden",39
10611,"694","2","2016-04-13",2016,"maiden",142
10612,"694","4","2016-04-18",2016,"maiden",142
10613,"694","4","2016-04-21",2016,"maiden",142
10614,"694",">4","2016-04-24",2016,"maiden",142
10615,"694",">4","2016-04-28",2016,"maiden",142
10616,"694",">4","2016-05-02",2016,"maiden",142
10617,"694",">4","2016-05-06",2016,"maiden",142
10618,"694",">4","2016-05-10",2016,"maiden",142
10619,"694",">4","2016-05-13",2016,"maiden",142
10620,"694","<6","2016-05-30",2016,"maiden",142
10621,"710","<3","2016-04-24",2016,"maiden",130
10622,"710","<3","2016-04-28",2016,"maiden",130
10623,"710","<4","2016-05-02",2016,"maiden",130
10624,"710",">4","2016-05-06",2016,"maiden",130
10625,"710",">4","2016-05-10",2016,"maiden",130
10626,"710",">4","2016-05-13",2016,"maiden",130
10627,"710","<6","2016-05-30",2016,"maiden",130
10628,"713","0","2016-04-14",2016,"maiden",75
10629,"713","2","2016-04-18",2016,"maiden",75
10630,"713","2","2016-04-21",2016,"maiden",75
10631,"713","<2","2016-04-24",2016,"maiden",75
10632,"713","<2","2016-04-24",2016,"maiden",75
10633,"713","<2","2016-04-28",2016,"maiden",75
10634,"713","<3","2016-05-02",2016,"maiden",75
10635,"713","<4","2016-05-06",2016,"maiden",75
10636,"713",">4","2016-05-10",2016,"maiden",75
10637,"713",">4","2016-05-13",2016,"maiden",75
10638,"713","<6","2016-05-30",2016,"maiden",75
10639,"724","<3","2016-04-24",2016,"maiden",123
10640,"724","<3","2016-04-28",2016,"maiden",123
10641,"724","<4","2016-05-02",2016,"maiden",123
10642,"724",">4","2016-05-06",2016,"maiden",123
10643,"724",">4","2016-05-10",2016,"maiden",123
10644,"724",">4","2016-05-13",2016,"maiden",123
10645,"724","<6","2016-05-28",2016,"maiden",123
10646,"727","1","2016-04-13",2016,"maiden",76
10647,"727","2","2016-04-18",2016,"maiden",76
10648,"727","2","2016-04-21",2016,"maiden",76
10649,"727",">1","2016-04-24",2016,"maiden",76
10650,"727","<2","2016-04-24",2016,"maiden",76
10651,"727",">1","2016-04-28",2016,"maiden",76
10652,"727","<1","2016-05-02",2016,"maiden",76
10653,"727",">1","2016-05-06",2016,"maiden",76
10654,"727","<4","2016-05-10",2016,"maiden",76
10655,"727",">4","2016-05-13",2016,"maiden",76
10656,"727","<6","2016-06-02",2016,"maiden",76
10657,"729",">2","2016-04-24",2016,"maiden",63
10658,"729",">2","2016-04-28",2016,"maiden",63
10659,"729",">2","2016-05-02",2016,"maiden",63
10660,"729",">4","2016-05-06",2016,"maiden",63
10661,"729",">4","2016-05-10",2016,"maiden",63
10662,"729",">4","2016-05-13",2016,"maiden",63
10663,"729","<6","2016-05-30",2016,"maiden",63
10664,"740","<2","2016-04-24",2016,"maiden",159
10665,"740","<2","2016-04-28",2016,"maiden",159
10666,"740",">2","2016-05-02",2016,"maiden",159
10667,"740","<3","2016-05-06",2016,"maiden",159
10668,"740",">4","2016-05-10",2016,"maiden",159
10669,"740",">4","2016-05-13",2016,"maiden",159
10670,"740","<6","2016-05-30",2016,"maiden",159
10671,"748","1","2016-04-17",2016,"maiden",433
10672,"748","1","2016-04-19",2016,"maiden",433
10673,"748","<2","2016-04-22",2016,"maiden",433
10674,"748","<2","2016-04-25",2016,"maiden",433
10675,"748","<2","2016-04-28",2016,"maiden",433
10676,"748","<2","2016-05-03",2016,"maiden",433
10677,"748",">3","2016-05-07",2016,"maiden",433
10678,"748","<5","2016-05-09",2016,"maiden",433
10679,"748",">5","2016-05-13",2016,"maiden",433
10680,"748","<6","2016-05-30",2016,"maiden",433
10681,"756","1","2016-04-13",2016,"maiden",143
10682,"756","1","2016-04-18",2016,"maiden",143
10683,"756","1","2016-04-21",2016,"maiden",143
10684,"756","<3","2016-04-24",2016,"maiden",143
10685,"756","<3","2016-04-28",2016,"maiden",143
10686,"756",">3","2016-05-02",2016,"maiden",143
10687,"756",">4","2016-05-06",2016,"maiden",143
10688,"756",">4","2016-05-10",2016,"maiden",143
10689,"756",">4","2016-05-13",2016,"maiden",143
10690,"756","<6","2016-05-24",2016,"maiden",143
10691,"761","1","2016-04-13",2016,"maiden",167
10692,"761","2","2016-04-18",2016,"maiden",167
10693,"761","2","2016-04-21",2016,"maiden",167
10694,"761","<2","2016-04-24",2016,"maiden",167
10695,"761",">2","2016-04-28",2016,"maiden",167
10696,"761","<3","2016-05-02",2016,"maiden",167
10697,"761","<4","2016-05-06",2016,"maiden",167
10698,"761",">4","2016-05-10",2016,"maiden",167
10699,"761",">4","2016-05-13",2016,"maiden",167
10700,"761","<6","2016-05-30",2016,"maiden",167
10701,"764","1","2016-04-13",2016,"multistem",268
10702,"764","2","2016-04-18",2016,"multistem",268
10703,"764","2","2016-04-21",2016,"multistem",268
10704,"764","<3","2016-04-24",2016,"multistem",268
10705,"764","<3","2016-04-28",2016,"multistem",268
10706,"764","<4","2016-05-02",2016,"multistem",268
10707,"764",">4","2016-05-06",2016,"multistem",268
10708,"764",">4","2016-05-10",2016,"multistem",268
10709,"764",">4","2016-05-13",2016,"multistem",268
10710,"764","<6","2016-05-30",2016,"multistem",268
10711,"767","1","2016-04-13",2016,"maiden",114
10712,"767","2","2016-04-18",2016,"maiden",114
10713,"767","2","2016-04-21",2016,"maiden",114
10714,"767","<3","2016-04-24",2016,"maiden",114
10715,"767",">3","2016-04-28",2016,"maiden",114
10716,"767",">3","2016-05-02",2016,"maiden",114
10717,"767",">4","2016-05-06",2016,"maiden",114
10718,"767",">4","2016-05-10",2016,"maiden",114
10719,"767",">4","2016-05-13",2016,"maiden",114
10720,"767","<6","2016-05-30",2016,"maiden",114
10721,"774","<2","2016-04-24",2016,"maiden",169
10722,"774","<2","2016-04-28",2016,"maiden",169
10723,"774","<3","2016-05-02",2016,"maiden",169
10724,"774","<4","2016-05-06",2016,"maiden",169
10725,"774",">4","2016-05-10",2016,"maiden",169
10726,"774",">4","2016-05-13",2016,"maiden",169
10727,"774","<6","2016-05-30",2016,"maiden",169
10728,"775","<2","2016-04-24",2016,"maiden",243
10729,"775","<4","2016-04-28",2016,"maiden",243
10730,"775","<4","2016-05-02",2016,"maiden",243
10731,"775",">4","2016-05-06",2016,"maiden",243
10732,"775",">4","2016-05-10",2016,"maiden",243
10733,"775",">4","2016-05-13",2016,"maiden",243
10734,"775","<6","2016-05-30",2016,"maiden",243
10735,"778","<3","2016-04-24",2016,"maiden",125
10736,"778","<3","2016-04-28",2016,"maiden",125
10737,"778","<4","2016-05-02",2016,"maiden",125
10738,"778","<4","2016-05-06",2016,"maiden",125
10739,"778",">4","2016-05-10",2016,"maiden",125
10740,"778",">4","2016-05-13",2016,"maiden",125
10741,"778","<6","2016-05-28",2016,"maiden",125
10742,"789","<3","2016-04-24",2016,"maiden",275
10743,"789",">3","2016-04-28",2016,"maiden",275
10744,"789","<4","2016-05-02",2016,"maiden",275
10745,"789",">4","2016-05-06",2016,"maiden",275
10746,"789",">4","2016-05-10",2016,"maiden",275
10747,"789",">4","2016-05-13",2016,"maiden",275
10748,"789","<6","2016-05-26",2016,"maiden",275
10749,"791","<4","2016-04-24",2016,"maiden",464
10750,"791","<4","2016-04-28",2016,"maiden",464
10751,"791","<4","2016-05-02",2016,"maiden",464
10752,"791",">4","2016-05-06",2016,"maiden",464
10753,"791",">4","2016-05-10",2016,"maiden",464
10754,"791",">4","2016-05-13",2016,"maiden",464
10755,"791","<6","2016-05-26",2016,"maiden",464
10756,"795","<3","2016-04-24",2016,"maiden",146
10757,"795",">3","2016-04-28",2016,"maiden",146
10758,"795","<4","2016-05-02",2016,"maiden",146
10759,"795",">4","2016-05-06",2016,"maiden",146
10760,"795",">4","2016-05-10",2016,"maiden",146
10761,"795",">4","2016-05-13",2016,"maiden",146
10762,"795","<6","2016-05-28",2016,"maiden",146
10763,"807","<3","2016-04-24",2016,"maiden",52
10764,"807","<3","2016-04-28",2016,"maiden",52
10765,"807",">3","2016-05-02",2016,"maiden",52
10766,"807",">5","2016-05-06",2016,"maiden",52
10767,"807",">5","2016-05-10",2016,"maiden",52
10768,"807",">5","2016-05-13",2016,"maiden",52
10769,"807","<6","2016-05-26",2016,"maiden",52
10770,"810","<2","2016-04-24",2016,"maiden",164
10771,"810","<3","2016-04-28",2016,"maiden",164
10772,"810","<3","2016-05-02",2016,"maiden",164
10773,"810",">5","2016-05-06",2016,"maiden",164
10774,"810",">5","2016-05-10",2016,"maiden",164
10775,"810",">5","2016-05-13",2016,"maiden",164
10776,"810","<6","2016-05-28",2016,"maiden",164
10777,"812",">4","2016-04-24",2016,"maiden",210
10778,"812",">5","2016-05-02",2016,"maiden",210
10779,"812",">5","2016-05-06",2016,"maiden",210
10780,"812",">5","2016-05-10",2016,"maiden",210
10781,"812",">5","2016-05-13",2016,"maiden",210
10782,"812","<6","2016-05-26",2016,"maiden",210
10793,"827","1","2016-04-16",2016,"multistem",171
10794,"827","1","2016-04-19",2016,"multistem",171
10795,"827","<3","2016-04-23",2016,"multistem",171
10796,"827","<3","2016-04-27",2016,"multistem",171
10797,"827","<3","2016-05-01",2016,"multistem",171
10798,"827",">3","2016-05-05",2016,"multistem",171
10799,"827",">4","2016-05-09",2016,"multistem",171
10800,"827",">4","2016-05-12",2016,"multistem",171
10801,"827","<6","2016-05-28",2016,"multistem",171
10888,"854","3","2016-04-17",2016,"maiden",102
10889,"854","3","2016-04-20",2016,"maiden",102
10890,"854",">3","2016-04-23",2016,"maiden",102
10891,"854","<4","2016-04-25",2016,"maiden",102
10892,"854",">4","2016-04-30",2016,"maiden",102
10893,"854",">4","2016-05-04",2016,"maiden",102
10894,"854",">4","2016-05-07",2016,"maiden",102
10895,"854",">4","2016-05-09",2016,"maiden",102
10896,"854",">4","2016-05-12",2016,"maiden",102
10897,"854","<6","2016-05-24",2016,"maiden",102
10898,"856","3","2016-04-17",2016,"maiden",147
10899,"856","4","2016-04-20",2016,"maiden",147
10900,"856",">4","2016-04-23",2016,"maiden",147
10901,"856",">4","2016-04-25",2016,"maiden",147
10902,"856",">4","2016-04-30",2016,"maiden",147
10903,"856",">4","2016-05-04",2016,"maiden",147
10904,"856",">4","2016-05-07",2016,"maiden",147
10905,"856",">4","2016-05-09",2016,"maiden",147
10906,"856",">4","2016-05-12",2016,"maiden",147
10907,"856","<6","2016-05-26",2016,"maiden",147
10908,"857","2","2016-04-17",2016,"maiden",171
10909,"857","2","2016-04-20",2016,"maiden",171
10910,"857","<3","2016-04-23",2016,"maiden",171
10911,"857","<4","2016-04-25",2016,"maiden",171
10912,"857","<4","2016-04-30",2016,"maiden",171
10913,"857",">4","2016-05-04",2016,"maiden",171
10914,"857",">4","2016-05-07",2016,"maiden",171
10915,"857",">4","2016-05-09",2016,"maiden",171
10916,"857",">4","2016-05-12",2016,"maiden",171
10917,"857","<6","2016-05-26",2016,"maiden",171
10918,"860","<4","2016-04-25",2016,"maiden",129
10919,"860","<4","2016-04-30",2016,"maiden",129
10920,"860",">4","2016-05-04",2016,"maiden",129
10921,"860",">4","2016-05-07",2016,"maiden",129
10922,"860",">4","2016-05-09",2016,"maiden",129
10923,"860",">4","2016-05-12",2016,"maiden",129
10924,"860","<6","2016-05-26",2016,"maiden",129
10925,"870","1","2016-04-17",2016,"maiden",47
10926,"870","1","2016-04-18",2016,"maiden",47
10927,"870","<2","2016-04-22",2016,"maiden",47
10928,"870","<3","2016-04-26",2016,"maiden",47
10929,"870","<3","2016-04-29",2016,"maiden",47
10930,"870",">3","2016-05-03",2016,"maiden",47
10931,"870",">4","2016-05-07",2016,"maiden",47
10932,"870",">4","2016-05-09",2016,"maiden",47
10933,"870",">4","2016-05-12",2016,"maiden",47
10934,"870","<6","2016-05-28",2016,"maiden",47
10935,"872","3","2016-04-17",2016,"maiden",207
10936,"872","3","2016-04-18",2016,"maiden",207
10937,"872","<4","2016-04-22",2016,"maiden",207
10938,"872",">3","2016-04-26",2016,"maiden",207
10939,"872","<4","2016-04-29",2016,"maiden",207
